"SID","lat","lon","elev","name"
71575,64.2308,-76.5306,50,"CAPE DORSET CLIMATE, NU"
71576,72.6933,-77.9575,55.3,"POND INLET CLIMATE, NU"
71577,50.6311,-96.9822,217.02,"GIMLI HARBOUR CS, MAN"
71578,46.8369,-71.1972,10,"BEAUPORT, QUE"
71579,49.8883,-97.1294,230,"WINNIPEG THE FORKS, MAN"
71580,69.5467,-93.5767,28.04,"TALOYOAK A, NU"
71581,45.5333,-78.2667,397,"ALGONQUIN PARK EAST GATE, ONT"
71582,52.185,-128.1567,43,"BELLA BELLA, BC"
71583,68.2544,-122.1028,548,"QAVVIK LAKE, NWT"
71584,50.2819,-63.6114,37.8,"HAVRE ST. PIERRE, QUE"
71585,56.6511,-111.2133,368.8,"FORT MCMURRAY CS, ALTA"
71586,55.1464,-105.2703,382,"LA RONGE RCS, SASK"
71587,47.5156,-52.7847,114,"ST JOHN'S WEST CDA CS, NFLD"
71588,49.57,-57.8778,67.7,"ROCKY HARBOUR CS, NFLD"
71589,48.5569,-53.9744,107,"TERRA NOVA NAT PARK CS, NFLD"
71590,47.4167,-68.3244,156.8,"EDMUNDSTON, NB"
71592,72.9928,-85.0122,10,"ARCTIC BAY CS, NU"
71593,58.6272,-111.6794,211.8,"PRAIRIE RIVER, ALTA"
71598,47.8022,-64.8333,5,"BAS CARAQUET, NB"
71599,44.4322,-65.2031,165,"KEJIMKUJIK 1, NS"
71600,43.9322,-60.0094,5,"SABLE ISLAND, NS"
71601,44.6333,-63.5,50.9,"SHEARWATER A, NS"
71603,43.8308,-66.0886,43,"YARMOUTH A, NS"
71604,46.8169,-60.6722,439.4,"NORTH MOUNTAIN CS, NS"
71605,49.5167,-123.4833,122.6,"PORT MELLON, BC"
71607,45.2103,-67.2528,27.7,"ST. STEPHEN, NB"
71609,45.3181,-65.8856,108.8,"SAINT JOHN A, NB"
71610,45.4386,-71.6914,241.4,"SHERBROOKE, QUE"
71611,45.3689,-71.8236,181,"LENNOXVILLE, QUE"
71612,45.505,-73.5792,73.1,"MCTAVISH, QUE"
71614,45.1672,-73.6789,53,"STE-CLOTHILDE, QUE"
71616,46.3036,-72.0608,97.2,"LEMIEUX, QUE"
71617,48.4211,-71.1481,127.8,"JONQUIERE, QUE"
71618,58.7392,-94.0664,29.3,"CHURCHILL, MAN"
71619,48.0119,-65.3317,46.4,"NEW CARLISLE 1, QUE"
71621,44.1167,-77.5333,86.3,"TRENTON A, ONT"
71622,43.0333,-81.15,278,"LONDON CS, ONT"
71623,43.0331,-81.1511,278,"LONDON, ONT"
71624,43.6772,-79.6306,173.4,"TORONTO LESTER B. PEARSON INT'L A, ONT"
71625,45.95,-77.3167,130.1,"PETAWAWA A, ONT"
71627,45.4667,-73.75,35.97,"MONTREAL/PIERRE ELLIOTT TRUDEAU INT'L A, QUE"
71628,45.3225,-75.6692,114,"OTTAWA MACDONALD-CARTIER INT'L A, ONT"
71629,44.2333,-78.3667,191.4,"PETERBOROUGH AWOS, ONT"
71630,44.9667,-79.3,281.9,"MUSKOKA A, ONT"
71631,43.9833,-80.75,414.5,"MOUNT FOREST (AUT), ONT"
71632,56.85,-101.0667,354.2,"LYNN LAKE RCS, MAN"
71633,44.7458,-81.1072,222.2,"WIARTON A, ONT"
71634,47.4394,-65.5978,124,"RED PINES, NB"
71638,49.45,-123.7,86,"SECHELT, BC"
71639,43.8622,-79.37,198.1,"TORONTO BUTTONVILLE A, ONT"
71642,47.82,-83.3467,448.06,"CHAPLEAU A, ONT"
71665,56.55,-61.6833,12,"NAIN, NFLD"
71666,46.4303,-64.7681,35.9,"BUCTOUCHE CDA CS, NB"
71667,48.3694,-89.3272,199.4,"THUNDER BAY CS, ONT"
71668,45.9203,-66.6089,34.86,"FREDERICTON CDA CS, NB"
71670,46.7697,-65.0067,34,"KOUCHIBOUGUAC CS, NB"
71671,45.0667,-64.4833,48.7,"KENTVILLE CDA CS, NS"
71672,44.35,-78.3,217,"PETERBOROUGH TRENT U, ONT"
71673,52.7436,-112.8578,795,"FERINTOSH AGCM, ALTA"
71674,52.5483,-112.1233,721,"FORESTBURG AGCM, ALTA"
71675,53.8178,-89.8969,222.5,"BIG TROUT LAKE, ONT"
71679,53.7719,-125.9967,861,"OOTSA LAKESKINS LAKE CLIMATE, BC"
71680,63.6028,-113.8625,373.4,"LOWER CARP LAKE, NWT"
71681,50.7083,-121.2814,327,"ASHCROFT, BC"
71682,61.125,-122.8511,183,"LINDBURG LANDING, NWT"
71683,68.7464,-133.5017,85,"TRAIL VALLEY, NWT"
71684,47.695,-79.8489,243.8,"EARLTON, ONT"
71685,50.9667,-118.1833,444.7,"REVELSTOKE, BC"
71686,58.4222,-130.0314,802.8,"DEASE LAKE, BC"
71687,50.1289,-122.9547,659,"WHISTLER - NESTERS, BC"
71688,50.1442,-123.1092,884,"CALLAGHAN VALLEY, BC"
71689,56.6533,-111.2233,369.1,"FORT MCMURRAY, ALTA"
71690,55.3522,-118.4075,670,"TEEPEE CREEK AGCM, ALTA"
71691,49.1325,-68.2044,21.6,"BAIE-COMEAU, QUE"
71692,47.3283,-54.5853,26.6,"MARTICOT ISLAND, NFLD"
71694,45.1403,-79.4028,297.2,"BEATRICE CLIMATE, ONT"
71695,53.9667,-101.1,274,"THE PAS CLIMATE, MAN"
71696,58.7333,-94.0667,28.5,"CHURCHILL CLIMATE, MAN"
71697,43.9228,-78.8833,139.9,"OSHAWA, ONT"
71700,45.8722,-66.5278,20.7,"FREDERICTON A, NB"
71701,45.8389,-66.4497,50.6,"GAGETOWN AWOS A, NB"
71702,46.4411,-63.8381,12.2,"SUMMERSIDE, PEI"
71703,47.1578,-67.8319,241.7,"ST LEONARD A, NB"
71704,42.9994,-82.3089,181.4,"SARNIA, ONT"
71705,46.1039,-64.6878,70.7,"MONCTON A, NB"
71706,46.2886,-63.1286,48.8,"CHARLOTTETOWN A, PEI"
71707,46.1667,-60.0481,61.9,"SYDNEY A, NS"
71709,47.4167,-61.7833,10.7,"ILES DE LA MADELEINE A, QUE"
71710,47.4253,-61.7747,7.6,"ILES DE LA MADELEINE, QUE"
71711,47.9833,-66.3333,40.2,"CHARLO A, NB"
71712,45.1208,-74.2894,49.1,"ST-ANICET 1, QUE"
71713,47.3558,-70.0319,31,"LA POCATIERE, QUE"
71714,46.7889,-71.3836,74.1,"QUEBEC/JEAN LESAGE INTL, QUE"
71715,47.8058,-69.5486,146.5,"RIVIERE-DU-LOUP, QUE"
71716,46.9,-71.5,167.6,"VALCARTIER A, QUE"
71718,48.6,-68.2167,52.4,"MONT-JOLI A, QUE"
71719,48.0089,-64.4942,5,"MISCOU ISLAND (AUT), NB"
71720,49.8333,-124.4833,125,"POWELL RIVER, BC"
71721,46.2747,-75.9919,199.7,"MANIWAKI AIRPORT, QUE"
71722,46.3019,-76.0061,187.97,"MANIWAKI UA, QUE"
71723,46.2258,-72.6572,8,"NICOLET, QUE"
71724,46.3586,-72.5161,6,"TROIS-RIVIERES, QUE"
71725,48.0564,-77.7867,337.4,"VAL-D'OR A, QUE"
71726,47.9222,-74.6242,444.71,"PARENT, QUE"
71727,48.3333,-71,159.1,"BAGOTVILLE A, QUE"
71728,48.5167,-72.2667,178.6,"ROBERVAL A, QUE"
71730,46.625,-80.7989,347.5,"SUDBURY A, ONT"
71731,46.3636,-79.4228,370.3,"NORTH BAY A, ONT"
71732,46.7097,-79.1011,181.4,"BARRAGE TEMISCAMINGUE, QUE"
71733,45.8833,-82.5667,193.5,"GORE BAY AWOS, ONT"
71734,48.2458,-79.0342,318,"ROUYN, QUE"
71736,49.5217,-114.0047,1190,"PINCHER CREEK CLIMATE, ALTA"
71737,46.8156,-74.0939,429.9,"SAINT-MICHEL-DES-SAINTS, QUE"
71738,47.9667,-84.7833,287.1,"WAWA A, ONT"
71739,48.5697,-81.3767,294.7,"TIMMINS VICTOR POWER A, ONT"
71741,50.7022,-120.4419,345,"KAMLOOPS AUT, BC"
71742,48.9461,-54.5669,151,"GANDER AIRPORT CS, NFLD"
71743,57.9094,-72.9758,171.39,"RIVIERE AUX FEUILLES, QUE"
71744,47.0094,-65.465,33.8,"MIRAMICHI RCS, NB"
71746,43,-82.3,181,"SARNIA CLIMATE, ONT"
71747,48.7611,-91.6281,389.3,"ATIKOKAN (AUT), ONT"
71748,50.6333,-97.05,230.11,"GIMLI CLIMATE, MAN"
71749,48.3667,-89.3167,199.3,"THUNDER BAY AWOS, ONT"
71750,48.5883,-86.2947,207.6,"PUKASKWA (AUT), ONT"
71751,48.3692,-89.1194,211.4,"WELCOME ISLAND (AUT), ONT"
71752,42.9667,-79.3333,180,"WELLAND-PELHAM, ONT"
71753,45.2331,-63.0553,24.5,"UPPER STEWIACKE RCS, NS"
71754,52.7719,-108.2556,548,"NORTH BATTLEFORD RCS, SASK"
71756,50.1014,-122.9356,937,"BLACKCOMB BASE SLIDING CENTER, BC"
71757,52.185,-128.1567,43,"BELLA BELLA A, BC"
71758,46.1633,-60.0417,62.5,"SYDNEY CS, NS"
71761,54.13,-111.9214,645,"VILNA AGCM, ALTA"
71765,50.2244,-121.5819,225,"LYTTON RCS, BC"
71766,49.3372,-124.3939,58.2,"QUALICUM BEACH AIRPORT, BC"
71767,45.2333,-81.6333,213.5,"TOBERMORY RCS, ONT"
71768,49.5636,-119.6383,454.2,"SUMMERLAND CS, BC"
71769,49.3503,-124.1603,10,"BALLENAS ISLAND, BC"
71770,49.0819,-116.5006,646.2,"CRESTON CAMPBELL SCIENTIFIC, BC"
71771,53.0303,-131.6014,16.8,"CUMSHEWA ISLAND, BC"
71772,49.2167,-123.8,5,"ENTRANCE ISLAND CS, BC"
71773,60.7331,-135.0978,707,"WHITEHORSE AUTO, YT"
71774,48.575,-123.53,365.8,"MALAHAT, BC"
71775,49.2083,-122.6903,5,"PITT MEADOWS CS, BC"
71776,49.4914,-117.3053,534.9,"NELSON CS, BC"
71777,50.3025,-122.7378,204.31,"PEMBERTON AIRPORT CS, BC"
71779,53.0267,-122.5064,545.3,"QUESNEL AIRPORT AUTO, BC"
71780,48.3769,-123.9211,22.3,"SHERINGHAM POINT, BC"
71781,49.4867,-124.435,20,"SISTERS ISLAND, BC"
71782,49.7453,-114.8861,1137.7,"SPARWOOD CS, BC"
71783,48.4569,-123.3047,60.1,"VICTORIA UNIVERSITY CS, BC"
71784,49.3469,-123.1931,178,"WEST VANCOUVER AUT, BC"
71785,49.0181,-122.7839,13,"WHITE ROCK CAMPBELL SCIENTIFIC, BC"
71786,51.4428,-116.3444,1615,"YOHO PARK, BC"
71787,45.6936,-65.165,404.3,"MECHANIC SETTLEMENT, NB"
71788,49.8736,-111.7328,783,"GRASSY LAKE, ALTA"
71789,49.7858,-113.3794,978,"FORT MACLEOD AGCM, ALTA"
71791,53.0708,-110.6208,647,"GILT EDGE NORTH AGCM, ALTA"
71792,52.1164,-112.1642,843,"HALKIRK AGCM, ALTA"
71793,51.7797,-111.2119,780,"HEMARUKA AGCM, ALTA"
71794,52.5781,-110.7836,703,"HUGHENDEN AGCM, ALTA"
71795,49.9892,-110.2614,795,"IRVINE AGCM, ALTA"
71796,52.2903,-111.1131,720,"KESSLER AGCM, ALTA"
71797,53.3533,-110.4161,664,"KITSCOTY AGCM, ALTA"
71799,48.6469,-123.4258,19.2,"VICTORIA INT'L A, BC"
71800,46.66,-53.0764,26.5,"CAPE RACE (AUT), NFLD"
71801,47.6222,-52.7428,140.5,"ST.JOHN'S A, NFLD"
71802,47.5167,-52.7833,112.45,"ST JOHN'S WEST UA, NFLD"
71803,48.9464,-54.5769,151.2,"GANDER INT'L A, NFLD"
71805,46.7664,-56.1792,7,"SAINT-PIERRE"
71807,47.2939,-53.9933,19,"ARGENTIA (AUT), NFLD"
71808,51.45,-57.1833,36.9,"BLANC-SABLON A, QUE"
71809,49.2167,-57.4,21.9,"DEER LAKE A, NFLD"
71810,49.8386,-64.2933,55.2,"PORT-MENIER, QUE"
71811,50.2167,-66.25,54.68,"SEPT-ILES UA, QUE"
71812,61.1,-94.0667,9.8,"ARVIAT A, NU"
71813,50.1833,-61.8,10.7,"NATASHQUAN A, QUE"
71814,50.465,-59.6394,7.7,"CHEVERY, QUE"
71815,48.5333,-58.55,24.7,"STEPHENVILLE A, NFLD"
71816,53.3167,-60.4167,48.8,"GOOSE A, NFLD"
71817,52.3036,-55.8336,11.6,"MARY'S HARBOUR A, NFLD"
71818,53.7083,-57.035,14.3,"CARTWRIGHT, NFLD"
71819,51.3919,-56.0689,32.9,"ST. ANTHONY, NFLD"
71820,44.2233,-76.5994,93,"KINGSTON CLIMATE, ONT"
71821,49.7656,-77.805,279.8,"MATAGAMI A, QUE"
71822,49.7667,-74.5333,387.1,"CHIBOUGAMAU-CHAPAIS A, QUE"
71823,53.75,-73.6833,306.3,"LA GRANDE IV, QUE"
71824,49.8225,-74.9753,381.1,"CHAPAIS, QUE"
71825,52.9272,-66.8742,551.1,"WABUSH LAKE A, NFLD"
71826,66.1433,-65.7114,22.6,"PANGNIRTUNG, NU"
71827,53.6333,-77.7,194.8,"LA GRANDE RIVIERE A,  QUE"
71828,54.8,-66.8,521,"SCHEFFERVILLE A, QUE"
71829,49.2592,-68.1458,129.5,"BAIE-COMEAU, QUE"
71830,51.3833,-56.0833,34,"ST."
71831,49.4139,-82.4675,226.5,"KAPUSKASING A, ONT"
71832,49.7469,-84.1636,264,"NAGAGAMI (AUT), ONT"
71833,43.55,-80.2167,325,"GUELPH TURFGRASS, ONT"
71834,49.7828,-86.9306,348.7,"GERALDTON A, ONT"
71835,51.4492,-90.2178,390.8,"PICKLE LAKE (AUT), ONT"
71836,51.2914,-80.6075,9.1,"MOOSONEE A, ONT"
71837,49.3614,-113.11,1128,"ST. MARY RESERVOIR, ALTA"
71839,49.2953,-113.3586,1115,"BULLHORN COULEE RESERVOIR, ALTA"
71840,49.3997,-98.3192,341.4,"DEERWOOD RCS, MAN"
71841,50.2936,-88.9053,324,"ARMSTRONG (AUT), ONT"
71842,50.1167,-91.9,383.1,"SIOUX LOOKOUT A, ONT"
71843,49.8833,-97.1333,251,"WINNIPEG UA, MAN"
71844,53.8156,-89.8956,222.2,"BIG TROUT LAKE READAC, ONT"
71845,51.4464,-90.2142,386.2,"PICKLE LAKE A, ONT"
71846,52.1961,-87.9361,253.42,"LANSDOWNE HOUSE (AUT), ONT"
71848,50.3036,-112.8625,955,"TRAVERS AGCM, ALTA"
71849,49.9167,-97.2494,238.7,"WINNIPEG 'A' CS, MAN"
71850,49.7903,-94.3653,409.65,"KENORA A, ONT"
71851,49.9031,-98.2842,272.7,"PORTAGE SOUTHPORT, MAN"
71852,49.9167,-97.2333,238.7,"WINNIPEG RICHARDSON INT'L A, MAN"
71853,49.7828,-99.6431,375.2,"SHILO, MAN"
71854,51.0669,-93.7931,385.88,"RED LAKE A, ONT"
71855,51.1,-100.05,304.5,"DAUPHIN A, MAN"
71857,53.6642,-110.0808,596,"TULLIBY LAKE AGCM, ALTA"
71858,53.1864,-99.2678,222.5,"GRAND RAPIDS (AUT), MAN"
71860,51.1031,-114.3744,1200.61,"SPRINGBANK A, ALTA"
71861,50.3681,-102.5708,599.8,"BROADVIEW, SASK"
71862,49.2167,-102.9667,580.6,"ESTEVAN A, SASK"
71863,50.4333,-104.6667,577.6,"REGINA INT'L A, SASK"
71864,50.3333,-105.55,576.7,"MOOSE JAW A, SASK"
71865,51.7667,-104.2,560.1,"WYNYARD (AUT), SASK"
71866,52.1667,-106.7167,504.1,"SASKATOON DIEFENBAKER INT'L A, SASK"
71867,53.9667,-101.1,270.36,"THE PAS A, MAN"
71868,52.8167,-102.3167,358.1,"HUDSON BAY (AUT), SASK"
71869,53.2167,-105.6667,428.2,"PRINCE ALBERT A, SASK"
71870,50.3,-107.6833,816.86,"SWIFT CURRENT A, SASK"
71871,53.3092,-110.0725,668.7,"LLOYDMINSTER, ALTA"
71872,50.0189,-110.7208,716.9,"MEDICINE HAT AWOS, ALTA"
71874,49.6333,-112.8,929.03,"LETHBRIDGE AWOS A, ALTA"
71875,49.5206,-113.9972,1189.63,"PINCHER CREEK (AUT), ALTA"
71876,52.7667,-108.25,548,"NORTH BATTLEFORD, SASK"
71877,51.1139,-114.0203,1084.1,"CALGARY INT'L A, ALTA"
71878,52.1786,-113.8931,904.6,"RED DEER A, ALTA"
71879,53.5719,-113.5194,671.4,"EDMONTON CITY CENTRE AWOS, ALTA"
71880,49.6122,-115.7819,940,"CRANBROOK A, BC"
71881,53.5789,-116.465,926.9,"EDSON AWOS A, ALTA"
71882,50.9611,-118.1833,444.7,"REVELSTOKE A, BC"
71883,52.1292,-119.2894,682.8,"BLUE RIVER CS, BC"
71885,49.3344,-113.5244,1074,"GLENWOOD, ALTA"
71886,51.2647,-102.4644,498.4,"YORKTON, SASK"
71887,50.7022,-120.4419,345.3,"KAMLOOPS A, BC"
71888,53.1822,-111.7317,711,"VIKING AGCM, ALTA"
71889,49.4631,-119.6022,344.12,"PENTICTON A, BC"
71891,50.2244,-121.5819,225,"LYTTON, BC"
71892,49.195,-123.1819,4.3,"VANCOUVER INT'L A, BC"
71893,49.7167,-124.9,25.6,"COMOX A, BC"
71894,49.3831,-126.5447,7,"ESTEVAN POINT CS, BC"
71895,52.9803,-113.4442,774,"WETASKIWIN AGCM, ALTA"
71896,53.8842,-122.6775,691,"PRINCE GEORGE, BC"
71897,52.2617,-128.7194,25.9,"MCINNES ISLAND, BC"
71898,54.2861,-130.4447,35.4,"PRINCE RUPERT AWOS, BC"
71899,54.2553,-133.0581,40.7,"LANGARA, BC"
71900,55.45,-60.2167,10.1,"HOPEDALE (AUT), NFLD"
71902,56.55,-61.6833,6.7,"NAIN A, NFLD"
71903,54.2553,-133.0583,40.7,"LANGARA ISLAND CS, BC"
71904,51.9358,-113.5908,940,"WIMBORNE AGCM, ALTA"
71905,45.6806,-74.0386,82.3,"MONTREAL MIRABEL INT'L, QUE"
71906,58.1,-68.4167,39.3,"KUUJJUAQ A, QUE"
71907,58.4667,-78.0833,25.3,"INUKJUAK A, QUE"
71908,53.9,-122.79,600.54,"PRINCE GEORGE UA, BC"
71909,63.75,-68.55,33.5,"IQALUIT A, NU"
71910,64.2303,-76.525,48.2,"CAPE DORSET A, NU"
71911,68.8167,-93.4333,42.7,"SHEPHERD BAY A, NU"
71912,56.3575,-94.7106,145.1,"GILLAM A, MAN"
71913,58.7392,-94.0664,29.26,"CHURCHILL A, MAN"
71914,48.7753,-123.1281,178,"SATURNA CAPMON CS, BC"
71915,64.1933,-83.3594,62.2,"CORAL HARBOUR A, NU"
71916,73.2308,-119.5383,41.5,"THOMSEN RIVER, NWT"
71917,79.9833,-85.9333,10.4,"EUREKA, NU"
71918,68.4369,-89.7258,328,"CAM FOUR, NU"
71920,43.4508,-65.4717,5.7,"BACCARO PT, NS"
71922,55.15,-105.2667,378.6,"LA RONGE A, SASK"
71923,61.1319,-100.8839,353.1,"ENNADAI LAKE (AUT), NU"
71924,74.7169,-94.9694,67.68,"RESOLUTE CARS, NU"
71925,69.1081,-105.1383,27.4,"CAMBRIDGE BAY A, NU"
71926,64.2989,-96.0778,18.6,"BAKER LAKE A, NU"
71927,48.8242,-123.7183,60,"NORTH COWICHAN, BC"
71928,52.4214,-114.9122,988.2,"ROCKY MTN HOUSE (AUT), ALTA"
71930,54.1439,-115.7867,782.4,"WHITECOURT A, ALTA"
71931,49.1122,-53.5811,19.3,"POOLS ISLAND, NFLD"
71932,56.6533,-111.2233,369.1,"FORT MCMURRAY AWOS A, ALTA"
71933,58.7672,-111.1172,238,"FORT CHIPEWYAN AWOS A, ALTA"
71934,60.0203,-111.9619,204.52,"FORT SMITH A, NWT"
71935,60.8397,-115.7828,164.9,"HAY RIVER A, NWT"
71936,62.4628,-114.4403,205.7,"YELLOWKNIFE A, NWT"
71937,68.5,-113.2167,15.9,"LADY FRANKLIN POINT A, NU"
71938,67.8167,-115.1439,22.6,"KUGLUKTUK A, NU"
71940,55.1797,-118.885,669,"GRANDE PRAIRIE A, ALTA"
71941,48.0533,-77.7828,337.4,"VAL D' OR, QUE"
71943,56.2381,-120.7403,694.9,"FORT ST JOHN A, BC"
71944,55.3053,-123.1381,690.1,"MACKENZIE A, BC"
71945,58.8364,-122.5972,381.9,"FORT NELSON A, BC"
71946,61.7603,-121.2367,169.2,"FORT SIMPSON A, NWT"
71947,49.7617,-77.8028,279.8,"MATAGAMI, QUE"
71948,70.1667,-124.7167,86.6,"CAPE PARRY A, NWT"
71949,62.2075,-133.3758,717.2,"FARO (AUT), YT"
71950,54.8253,-127.1828,523,"SMITHERS, BC"
71951,54.4664,-128.5775,217.3,"TERRACE A, BC"
71952,54.3831,-125.9586,713.2,"BURNS LAKE DECKER LAKE, BC"
71954,54.6833,-101.6833,303.9,"FLIN FLON, MAN"
71956,45.8833,-82.5667,188.6,"GORE BAY CLIMATE, ONT"
71957,68.3,-133.4833,68.3,"INUVIK AWOS A, NWT"
71958,58.4222,-130.0322,792.5,"DEASE LAKE LWIS, BC"
71959,46.645,-60.9472,43.9,"CHETICAMP CS, NS"
71960,69.6042,-130.9106,101.9,"LIVERPOOL BAY, NWT"
71962,48.6511,-93.4389,342,"FORT FRANCES RCS, ONT"
71963,63.6,-105.1333,317.4,"HANBURY RIVER, NWT"
71964,60.7094,-135.0689,706.2,"WHITEHORSE A, YT"
71966,64.05,-139.1333,370.1,"DAWSON, YT"
71967,45.8253,-72.5369,85,"SAINT-GERMAIN-DE-GRANTHAM, QUE"
71968,68.95,-137.2167,49.4,"SHINGLE POINT A, YT"
71970,54.1333,-108.5167,481,"MEADOW LAKE, SASK"
71971,76.4228,-82.9022,44.5,"GRISE FIORD CLIMATE, NU"
71972,61.6,-64.6333,368.5,"RESOLUTION ISLAND, NU"
71973,48.9333,-57.9167,151.8,"CORNER BROOK, NFLD"
71974,74.1389,-119.9889,32,"AULAVIK NATIONAL PARK, NWT"
71975,64.9578,-63.5778,582.6,"CAPE MERCY, NU"
71976,61.3128,-73.6683,503.4,"PARC NATIONAL DES PINGUALUIT, QUE"
71977,68.8006,-140.8475,568,"MARGARET LAKE, YT"
71978,69.1644,-140.15,243.8,"IVVAVIK NAT. PARK, YT"
71979,53.795,-118.4467,1448,"HENDRICKSON CREEK, ALTA"
71980,61.9631,-127.2092,618,"RABBIT KETTLE, NWT"
71981,50.5119,-114.0131,1143,"AZURE, ALTA"
71982,50.7067,-114.1517,1156,"BLACK DIAMOND, ALTA"
71983,75.3767,-105.715,15,"REA POINT, NU"
71984,69.3578,-124.0825,6.3,"PAULATUK, NWT"
71985,69.4333,-133.0167,5.5,"TUKTOYAKTUK, NWT"
71986,50.81,-111.0056,795,"ATLEE AGCM, ALTA"
71987,47.0581,-63.9986,7.6,"NORTH CAPE, PEI"
71989,76.2375,-119.3472,1.5,"MOULD BAY CS, NWT"
71990,63.2436,-130.0372,1379,"MACMILLAN PASS, YT"
71999,50.6836,-121.9342,235,"LILLOOET, BC"
72201,24.5522,-81.7575,4.7,"KEY WEST/INT., FL"
72202,25.75,-80.3833,5,"MIAMI, FL"
72203,26.6833,-80.1,6,"WEST PALM BEACH/ INT. FL."
72205,28.4333,-81.3167,32,"ORLANDO/JETPORT FL."
72206,30.4839,-81.7011,10.9,"JACKSONVILLE/INTNL.,  FL."
72207,32.1333,-81.2,15,"SAVANNAH/MUNICIPAL,  GA."
72208,32.895,-80.0275,14.3,"CHARLESTON/MUN., SC."
72209,31.8833,-81.5667,14,"FT. STEWART, GA"
72210,27.7053,-82.4006,14.8,"TAMPA BAY AREA, FL."
72211,27.9667,-82.5333,3,"TAMPA/INT., FL."
72212,29.6167,-83.1,13,"CROSS CITY/CROSS CITY A., FL."
72213,31.25,-82.4,46,"WAYCROSS/WARE CO., GA"
72214,30.4461,-84.2994,52.8,"TALLAHASSEE/MUN.,  FL."
72215,33.5267,-84.5678,256.6,"PEACHTREE CITY, GA."
72216,31.5333,-84.1833,59,"ALBANY/MUN., GA"
72217,32.7,-83.65,110,"MACON/LEWIS B.WILSON, GA."
72218,33.3667,-81.9667,45,"AUGUSTA/BUSH FIELD,  GA."
72219,33.65,-84.4167,315,"ATLANTA/MUN., GA."
72220,29.7333,-85.0333,6,"APALACHICOLA/MUN.,  FL."
72221,30.4833,-86.5167,29,"VALPARAISO/EGLIN AFB, FL."
72222,30.4833,-87.1833,38,"PENSACOLA, FL"
72223,30.6833,-88.25,67,"MOBILE/BATES FIELD,  AL."
72224,29.6833,-85.3667,2,"CAPE SAN BLAS, FL."
72225,32.3333,-84.8333,130,"FORT BENNING, GA (ARMY)"
72226,32.3,-86.4,62,"MONTGOMERY/DANNELLY,  AL."
72227,33.9167,-84.5167,326,"MARIETTA/DOBBINS AFB, GA."
72228,33.5667,-86.75,192,"BIRMINGHAM/MUN., AL."
72229,32.9,-87.25,140,"CENTREVILLE, AL."
72230,33.1789,-86.7822,175.2,"BIRMINGHAM, AL"
72231,29.9833,-90.25,9,"NEW ORLEANS/MOISANT INT., LA."
72232,30.5369,-91.1469,21,"BATON ROUGE, LA, BATON ROUGE METROPOLITAN, RYAN FIELD ARPT"
72233,30.3369,-89.825,10.9,"SLIDELL/MUN. LA"
72234,32.3333,-88.75,94,"MERIDIAN/KEY, MS."
72235,32.3189,-90.08,91.1,"JACKSON/ALLEN C. THOMPSON FIELD, MS."
72239,31.0333,-93.0333,110,"FORT POLK, LA. (ARMY)"
72240,30.1253,-93.2161,5.9,"LAKE CHARLES/MUN.,  LA."
72241,29.95,-94.0167,7,"PORT ARTHUR/JEFFERSON CO., TX."
72242,29.3,-94.8,16,"GALVESTON, TX."
72243,29.9667,-95.35,33,"HOUSTON/INTERCONTINENTAL, TX."
72244,29.645,-95.2789,15,"HOUSTON, TX WILLIAM P HOBBY ARPT"
72247,32.35,-94.65,124,"LONGVIEW, TX."
72248,32.4511,-93.8414,85.3,"SHREVEPORT/REG., LA."
72249,32.835,-97.2986,198.9,"FORT WORTH, TX."
72250,25.9167,-97.4192,7.8,"BROWNSVILLE/INT., TX"
72251,27.7789,-97.5056,15.3,"CORPUS CHRISTI/INT.,  TX."
72253,29.5333,-98.4667,242,"SAN ANTONIO/INT.,  TX."
72254,30.3,-97.7,189,"AUSTIN/CTY, TX."
72255,28.85,-96.9167,36,"VICTORIA/VICTORIA REGIONAL, TX."
72256,31.6167,-97.2167,155,"WACO, MADISON-COOPER,  TX."
72257,31.1,-97.3333,270,"FORT HOOD, TX. (ARMY)"
72258,32.8469,-96.8511,156,"DALLAS, TX, DALLAS LOVE FIELD ARPT"
72259,32.9,-97.0333,182,"DALLAS-FORT WORTH/FORT WORTH REG.AIRPORT, TX."
72260,32.2167,-98.1833,402,"STEPHENVILLE/CLARK FIELD MUN., TX."
72261,29.3744,-100.9183,314.7,"DEL RIO/INT., TX."
72262,31.8333,-104.8,1662,"GUADELUPE PASS, TX."
72263,31.3667,-100.5,582,"SAN ANGELO/MATHIS,  TX."
72264,30.3667,-104.0167,1481,"MARFA/MUN., TX."
72265,31.9425,-102.1892,874.1,"MIDLAND/MIDLAND REG. AIR TERM., TX."
72266,32.4167,-99.6833,546,"ABILENE/MUN., TX."
72267,33.65,-101.8167,988,"LUBBOCK/LUBBOCK INTERNATIONAL, TX."
72268,33.3,-104.5333,1118,"ROSWELL/INDUSTRIAL AIR CENTER, NM"
72269,32.3833,-106.4833,1244,"WHITE SANDS, NM."
72270,31.8,-106.4,1194,"EL PASO/INT., TX."
72271,33.2333,-107.2667,1481,"TRUTH OR CONSEQUENCES, NM"
72272,31.4689,-109.6039,1251,"DOUGLAS BISBEE, AZ, BISBEE DOUGLAS INT. ARPT"
72273,31.5833,-110.3333,1428,"FORT HUACHUCA, AZ."
72274,32.2278,-110.9558,747.4,"TUCSON, AZ."
